,0_bdod_0-5cm_mean,0_bdod_100-200cm_mean,0_bdod_15-30cm_mean,0_bdod_30-60cm_mean,0_bdod_5-15cm_mean,0_bdod_60-100cm_mean,1_cec_0-5cm_mean,1_cec_100-200cm_mean,1_cec_15-30cm_mean,1_cec_30-60cm_mean,1_cec_5-15cm_mean,1_cec_60-100cm_mean,2_cfvo_0-5cm_mean,2_cfvo_100-200cm_mean,2_cfvo_15-30cm_mean,2_cfvo_30-60cm_mean,2_cfvo_5-15cm_mean,2_cfvo_60-100cm_mean,3_clay_0-5cm_mean,3_clay_100-200cm_mean,3_clay_15-30cm_mean,3_clay_30-60cm_mean,3_clay_5-15cm_mean,3_clay_60-100cm_mean,4_nitrogen_0-5cm_mean,4_nitrogen_100-200cm_mean,4_nitrogen_15-30cm_mean,4_nitrogen_30-60cm_mean,4_nitrogen_5-15cm_mean,4_nitrogen_60-100cm_mean,5_ocd_0-5cm_mean,5_ocd_100-200cm_mean,5_ocd_15-30cm_mean,5_ocd_30-60cm_mean,5_ocd_5-15cm_mean,5_ocd_60-100cm_mean,6_soc_0-5cm_mean,6_soc_100-200cm_mean,6_soc_15-30cm_mean,6_soc_30-60cm_mean,6_soc_5-15cm_mean,6_soc_60-100cm_mean,7_phh2o_0-5cm_mean,7_phh2o_100-200cm_mean,7_phh2o_15-30cm_mean,7_phh2o_30-60cm_mean,7_phh2o_5-15cm_mean,7_phh2o_60-100cm_mean,8_sand_0-5cm_mean,8_sand_100-200cm_mean,8_sand_15-30cm_mean,8_sand_30-60cm_mean,8_sand_5-15cm_mean,8_sand_60-100cm_mean,9_silt_0-5cm_mean,9_silt_100-200cm_mean,9_silt_15-30cm_mean,9_silt_30-60cm_mean,9_silt_5-15cm_mean,9_silt_60-100cm_mean,Annual Mean Temperature,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temp of Wettest Quarter,Mean Temp of Driest Quarter,Mean Temp of Warmest Quarter,Mean Temp of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter
1_cec_5-15cm_mean,0.02361819417269935,0.017728704367710547,0.0168308520359046,0.0161719076877416,0.017825252930546,0.0147076947544851,0.2355532945175166,0.2025297729932322,0.3392578472117509,0.2623116640499075,0.0,0.2261474332243432,0.01810085106669065,0.008595505367595,0.0126585915505259,0.01118464860931655,0.01659073750975315,0.0099802876692646,0.0117515665010275,0.00842392282330635,0.00506575178941755,0.009609589880559249,0.01259065666307745,0.00583395429355275,0.03154709020537845,0.0345005971861361,0.032846392490847504,0.03742631275578735,0.02671844849978315,0.03600284705218895,0.03108771299962885,0.032260071831787446,0.04572874936596555,0.03868067632442125,0.0411176249529638,0.0316083482642917,0.0317638979944933,0.02921580740456605,0.03250647501732845,0.02618705183184245,0.0321323389938933,0.0259249815136146,0.026527500032703752,0.0385069854386213,0.03388446910509735,0.03655574394975325,0.02744605300321545,0.03353964299393805,0.029309269051729647,0.01426909113528705,0.0263185207742141,0.0173988419136017,0.0247466327538399,0.0155094977396351,0.02429705833956875,0.0293642055058183,0.02725499017339965,0.0249039431172753,0.02642167841038775,0.027784185563863598,0.0403828407350386,0.01360512227577695,0.0609611641381458,0.05191788301993005,0.0395990535123105,0.04726513420513085,0.0398646713812017,0.04619975823366035,0.03747865187171315,0.04838521770484755,0.046017852787333446,0.0456093884512531,0.0544632119068571,0.02318085979603135,0.034914699252595646,0.053151183382900855,0.0269724463868158,0.03913349665998235,0.0332440779267045
1_cec_60-100cm_mean,0.0130622687599358,0.01228998452292105,0.008689744058019401,0.01064810320963105,0.00853835469104815,0.0092910136522053,0.14422962326712174,0.41787245827616093,0.29884308515593183,0.39206914341939886,0.2261474332243432,0.0,0.00904930749123295,0.01028830995585195,0.00893952614060485,0.00622449272038645,0.015134195194483849,0.00856591932018745,0.0153945456539647,0.0053866997871178,0.00725006479661325,0.0126092732728787,0.0119668005986014,0.0061216382560278,0.01560892391853105,0.0197167441334863,0.0173467935889264,0.02362612085597525,0.0171098366577992,0.0228925397203058,0.0103659304966454,0.0315450089737571,0.023756807634846902,0.0284669611007453,0.023663842307608998,0.027614591479328453,0.019355973079842402,0.015483849088249499,0.01122378958356075,0.017280934029533797,0.016409805261293403,0.01197153272700575,0.0332029149433269,0.043750752071087695,0.03903711328370375,0.0443137046660199,0.03938513657627835,0.045328949466938204,0.0266203001239264,0.01503136747057065,0.02129805181438895,0.01663089640722035,0.0283929011503283,0.0147152015332376,0.021776143976934552,0.024765514836297353,0.020333643889282847,0.020730613822225248,0.0254263812328887,0.02474257304272115,0.029106395263853002,0.018776219263257753,0.048575461560557004,0.0509446432433376,0.02432890081781365,0.039025085502112755,0.030209513373473898,0.032284523784983754,0.03071280287834835,0.03779393212381855,0.03355905897609825,0.04606078096631385,0.040874818691473094,0.01805399970317025,0.0254583328995135,0.04272914056266125,0.020796267485509397,0.0302035864902364,0.0288571413172958
2_cfvo_0-5cm_mean,0.008035789270823851,0.02208199093226915,0.00880610813618335,0.020879954594021602,0.011297276422084099,0.02390572001615015,0.01371216461792705,0.013442459304393601,0.012436893986383,0.011128583010958652,0.01810085106669065,0.00904930749123295,0.0,0.16725559860999534,0.29826982240449174,0.22482206159199875,0.35381528668341944,0.1844515663341108,0.0041508436944170495,0.0036005527117477,0.00595415590499135,0.00820300640392,0.0075456976608661,0.00505994723199425,0.01253170738736145,0.0039755365120845,0.00876696875579025,0.01117802666833525,0.008854511325976599,0.00808052807749405,0.017780881048256703,0.01334431945974115,0.01609773786507345,0.00396605135234055,0.01522744208318985,0.004104257891653701,0.00786525024118185,0.0087327516251189,0.01084329678855965,0.00751526881746045,0.0149895409090662,0.009066360914035551,0.01942858257079845,0.01929814778822475,0.0158493926124312,0.019383124312550952,0.01917399353202755,0.0160888998144387,0.01128963260803105,0.00795371104372835,0.011811443267400249,0.0090599043873879,0.01537250503683735,0.00778331417114805,0.01804085962159995,0.01153706189498985,0.012731294004091901,0.01289777925106295,0.0161873619681846,0.0157153925963062,0.0199075324884709,0.010447248267111551,0.02936638275469295,0.0266705424211384,0.024411593163576648,0.0188070958192416,0.019085376599118853,0.014238692815993301,0.01984468530572115,0.020328823235463603,0.023506855729630148,0.023527640922068098,0.02273241019026635,0.0255027496791584,0.0215493565882799,0.0207475211782385,0.020518183147830653,0.02123787888321845,0.0172806272348626
2_cfvo_100-200cm_mean,0.00993596632315745,0.0191478437660172,0.02025909197295095,0.018844068999792803,0.018156359830928052,0.019930117239487802,0.00946563653324105,0.0079659537262056,0.00802228718487985,0.00791661720127585,0.008595505367595,0.01028830995585195,0.16725559860999534,0.0,0.19635161507072618,0.2566084871500567,0.16769959178485855,0.34408689519313074,0.00724514342436825,0.011630055299563,0.0114733273302251,0.0122436596265303,0.0074032996510158995,0.0088117694461664,0.0074836600943628,0.010666956721258801,0.0033215835195044502,0.0069285064952181,0.01107520644316845,0.0073760042468514,0.01599177014540535,0.00852304126552985,0.00938773266540975,0.01120354065506645,0.013416986201978301,0.00266951920373235,0.01102249865513405,0.0060126102882637495,0.008073882824637401,0.00519413643936945,0.012122556922811799,0.00636993572142475,0.01857741634475235,0.016396612073573652,0.014992366688500451,0.021929902836939102,0.0194124575588831,0.02018240920688845,0.01699541445702855,0.012284369787004399,0.0149720598984747,0.01473102296005325,0.01665397989873965,0.01355476833049445,0.01149404608218825,0.0139466367093215,0.0090268248532639,0.010557310781026799,0.010363434752036799,0.01406488740574665,0.0238004832454245,0.01272218178870085,0.031690817856461245,0.023590381850220152,0.022440779141707,0.0262425295031308,0.0191628813601609,0.01740871319624615,0.0181693868685149,0.023855216338685648,0.017152168249144402,0.022324866691511153,0.025294170913554598,0.026566502628412703,0.01885653126274,0.022303211854453553,0.02930450835118245,0.02442741708517335,0.02395861977696965
2_cfvo_15-30cm_mean,0.0080999028560657,0.01869611193664155,0.0190402167568714,0.01860556527147685,0.02140297630410145,0.019675296131248597,0.008163630199058199,0.006507759832678249,0.012320538183397099,0.015022211755227,0.0126585915505259,0.00893952614060485,0.29826982240449174,0.19635161507072618,0.0,0.29946074318904503,0.3432563748490125,0.22921738801934505,0.0090411191462347,0.008451415741911151,0.009463971189480249,0.008681124479380749,0.00707504753084055,0.00441024333388825,0.0081117348387803,0.00630983905167715,0.0094790808611145,0.00678663511727735,0.01147940122492295,0.004278653014683401,0.01457053202013665,0.008769753660806949,0.01340426143821135,0.0096913160734783,0.01444022373125565,0.00096398257671355,0.0128618863642067,0.0079382684439309,0.01028243197259915,0.00607617890562595,0.01011349585020125,0.00643466518251355,0.0115021911066516,0.015603013287797451,0.014809814480072049,0.01487774758731595,0.01217361295928725,0.013556553713012849,0.01162650822813805,0.006002999054957,0.012147517047090248,0.01607403157740895,0.01050491166526605,0.00974344183650065,0.0127296652152885,0.0111644546108265,0.011677569081678048,0.01235684156561995,0.014198205874822949,0.01375691314408475,0.021322816171734198,0.010896652036841498,0.02719392761326125,0.0256066007746016,0.0197464388804287,0.01851054525901155,0.015523826912841099,0.013927257125014799,0.01669219441279975,0.02097318368110175,0.020152358236931747,0.0212817178548698,0.018282885469063252,0.0208702936831136,0.014280170918590199,0.017797290389982852,0.01739417274736955,0.01680166837693995,0.01534280488555375
2_cfvo_30-60cm_mean,0.011893285818796801,0.017449318557612052,0.02077489629976495,0.0225831471820026,0.017645146591449452,0.02266713078435095,0.0102941176525005,0.0076321258918872,0.0116179481046665,0.0068341479080752995,0.01118464860931655,0.00622449272038645,0.22482206159199875,0.2566084871500567,0.29946074318904503,0.0,0.23911870020054546,0.3132266598306911,0.00841592241164325,0.006000628207198801,0.00573876033078525,0.0063447326515473,0.0082574644112859,0.00432918679302845,0.009732573856703449,0.008371733798698,0.00258796173521605,0.004142984087469151,0.007115806235073,0.0112874064294089,0.01601383187925485,0.0063672507888195996,0.01154121325205265,0.0065039657834444,0.0148453778038093,0.00224393901122385,0.0128784530445544,0.00943308500422825,0.0096930104918265,0.0047141948919967,0.013372505609010949,0.0016267351599120001,0.0133621075703629,0.0152087287383685,0.01085682805021305,0.0139156879348057,0.01135010320930675,0.0119436503778546,0.01713741833537375,0.0124746663426938,0.012109462981717799,0.014715731725442199,0.0166322780133903,0.014806807630228451,0.014658273526219349,0.01184611431324415,0.0144144319896466,0.01294800244513555,0.0144436943197071,0.013669396863519399,0.02378461522584975,0.012976896114445899,0.03154804973392125,0.02704734362054255,0.024346297344667547,0.028150913017483348,0.0240638842735946,0.018961581786112548,0.0200596840282532,0.02390361468947855,0.02464174659063265,0.02014151920362965,0.01870716116873265,0.02269820577385345,0.020032412563542,0.01864498384678455,0.02224453561072905,0.0171925196654582,0.0163614163706245
2_cfvo_5-15cm_mean,0.01242182344132475,0.0162210058522889,0.0142842105152209,0.0226523461245559,0.01380798987867465,0.0171229413850621,0.015437472769768049,0.01805367282813165,0.015871843900988253,0.01737244497283085,0.01659073750975315,0.015134195194483849,0.35381528668341944,0.16769959178485855,0.3432563748490125,0.23911870020054546,0.0,0.18823181954767398,0.0051086798221193,0.01092088969170775,0.00761929404627225,0.00972154795560535,0.00184721769733505,0.0066458721766098,0.0123489190319993,0.0055927938232657,0.0100294984997008,0.00936510746998865,0.01220543831222775,0.00745806115635765,0.019314067890601347,0.010919321859068298,0.0108617472390873,0.0053883438454088994,0.01735112672062215,0.0087604558804283,0.01345358238891805,0.0083757495766642,0.009711576547736599,0.01227745701059545,0.01587689354004685,0.011490940795621449,0.0131757635912166,0.018041822870654853,0.01706825394760465,0.02365421132156385,0.01372528110815125,0.0165172859685922,0.01527879937210725,0.00520757243878115,0.0095942635376662,0.0060732386132964,0.015327545471537751,0.0080066898303491,0.019138526274437698,0.01639437098413305,0.01800183209961905,0.01490302918345655,0.01609585440829535,0.0202350472950568,0.0267024285293775,0.0117538081923974,0.032286613801984845,0.033925982518110354,0.02310875719782695,0.0239946076949134,0.023944475912117298,0.0228524838331997,0.0271714956577594,0.0252518773525898,0.02857710520136315,0.02167779952549275,0.02225266493816495,0.0225631470193321,0.0209968505138291,0.022601710241156252,0.0214202856411628,0.022681857056344852,0.02160726824776775
2_cfvo_60-100cm_mean,0.00709353787413755,0.0192175869431934,0.02072588611573195,0.0241380797702759,0.016579255818037902,0.020284196402698247,0.012817408921431,0.00727979675317025,0.010670937294226999,0.0081226158897575,0.0099802876692646,0.00856591932018745,0.1844515663341108,0.34408689519313074,0.22921738801934505,0.3132266598306911,0.18823181954767398,0.0,0.0093920950953317,0.012653569570435098,0.00864528636999075,0.008493149464201,0.00990799050880315,0.0125124544746993,0.006837427701472601,0.01123655243134545,0.0038013007831915503,0.0072791812322756996,0.00764471186777545,0.007154201526461601,0.011597266220398101,0.0055961647343815,0.01129528242944075,0.009283903454353249,0.00852882454556355,0.00075099902215375,0.0106489672197164,0.0066132083553807,0.011111881512582,0.007569200051791699,0.012852917395358099,0.0039734464011331,0.017029521480177702,0.0138985692547695,0.01004995071806735,0.0208418786527858,0.01416327951242945,0.01674441766052185,0.0164900132184204,0.01326661811326215,0.01568097767227915,0.017391806744364052,0.0155246546077323,0.0157076628537476,0.015427560713546399,0.0108722302051724,0.012438457675115599,0.0134780722075016,0.01607665280983435,0.01465283768129515,0.021114977068208,0.012113059143074,0.025695777626055398,0.02091273396649015,0.02714368689640395,0.023956597432523402,0.026104955687832103,0.019278595253846002,0.018027238821140247,0.02326827134187815,0.018472293304910903,0.0225812237016445,0.02014064347492935,0.0243063190378106,0.01870148009695475,0.0224906320566534,0.0247199142593871,0.01732268150794325,0.0206189394887415
3_clay_0-5cm_mean,0.0137753696742305,0.0148458678862609,0.0123570533363237,0.014081828523055749,0.0089801516214922,0.0165951171939079,0.0203557098625346,0.01411941622641585,0.00899316136324075,0.0130541724167581,0.0117515665010275,0.0153945456539647,0.0041508436944170495,0.00724514342436825,0.0090411191462347,0.00841592241164325,0.0051086798221193,0.0093920950953317,0.0,0.1112144937139399,0.20653413601676165,0.13592203654658852,0.3366557760258626,0.12124954003675989,0.0323338732910285,0.01768150937677375,0.025123999933473598,0.023356032990750952,0.0212155823715758,0.0204641799522405,0.01983803308629145,0.00741852637886785,0.010815933875244151,0.01722209617286535,0.027416734549351097,0.0084151568304519,0.02345224211818315,0.0075822200768378995,0.0153457272109957,0.012585146889325351,0.020195601373179252,0.01225173534935605,0.016340798877322,0.0179123436921777,0.0154342657505156,0.01625892980338925,0.017904818380983352,0.015447614738743,0.0645972233740212,0.0702477685745095,0.07051171564982595,0.06484499421826415,0.06280572669904386,0.07176485158682025,0.0174121031437817,0.013888613592346,0.01562665996293485,0.0119102229081789,0.0165080472923581,0.012618916292014549,0.022160758683622002,0.01477057720732875,0.036041749786912394,0.03723799598002115,0.026986233706214398,0.03691303216759145,0.028542614320316448,0.028005440535821102,0.02013382366460805,0.0335765460461925,0.032063349694749804,0.03281693742870265,0.030906432280941948,0.02910911883020325,0.024587188670203652,0.03858371800861715,0.0269801132074168,0.04064470209447965,0.024096414992180452
3_clay_100-200cm_mean,0.0145612827232804,0.0183042940614319,0.0123496299207675,0.0155477097356475,0.0086152703393492,0.01396821740474315,0.0124122347354883,0.00648056386780805,0.0034461607758708,0.0057687061417318,0.00842392282330635,0.0053866997871178,0.0036005527117477,0.011630055299563,0.008451415741911151,0.006000628207198801,0.01092088969170775,0.012653569570435098,0.1112144937139399,0.0,0.1646556802700633,0.2676714901543915,0.11246345957327625,0.33790135961122536,0.0256051497841846,0.01270096507484765,0.016050217142242203,0.01761315154086225,0.0185994574590465,0.013593958277577499,0.0280656950432609,0.00881070417998775,0.0124996587284202,0.008900206724248499,0.01783694168030725,0.0065867736080653,0.0279764780812362,0.0089611097213247,0.01313020772243165,0.011331283516080051,0.020577057435883353,0.008167743206513051,0.02348979341159815,0.02063981186022345,0.016981637719882252,0.020560190105481803,0.01672223634528625,0.0181691069727406,0.0267499445568879,0.0612595036111074,0.0381742025720332,0.0509486856196081,0.0265608424013642,0.0594354834484989,0.00856532763786445,0.01075641902105675,0.01113995738743025,0.01337407587350895,0.0094216921391549,0.01375862987960445,0.035628203624171004,0.0140107242300354,0.0331812011090114,0.0416334795654286,0.034092155491874554,0.041350492212710505,0.038779429893040854,0.0301687623108787,0.0313119433977427,0.0413570672769738,0.037140644969290995,0.03657172709380195,0.04170583666420395,0.02151586435817035,0.028712099583339798,0.04619551424762755,0.0200449412664338,0.03691567851892705,0.01627436900818345
3_clay_15-30cm_mean,0.0151311204724221,0.01282595750029805,0.00989585903088565,0.0110063716397977,0.00833001665159585,0.01273347508202445,0.015401452474422251,0.005741842714331201,0.00892137742351905,0.00916065606194705,0.00506575178941755,0.00725006479661325,0.00595415590499135,0.0114733273302251,0.009463971189480249,0.00573876033078525,0.00761929404627225,0.00864528636999075,0.20653413601676165,0.1646556802700633,0.0,0.22223793525243546,0.22007974278349174,0.18866490775854178,0.023997283548834597,0.0152595319127453,0.018447690945862752,0.01540144615980735,0.022798968696195403,0.0199411455276233,0.02101216320727005,0.0022165586039506998,0.0101109079503222,0.006766133673725951,0.01909656798134075,0.008145722510259999,0.02192132417823695,0.0075950971613646,0.00933844139788085,0.00868971957622645,0.01760179769506515,0.0075166452293062,0.0176382466717133,0.0158785656164615,0.018028639115685148,0.015940713449088748,0.01249158529615865,0.01316785574068895,0.04073438428566935,0.06349514165483874,0.059819256231843795,0.0604801361400676,0.04752347286365375,0.0639405182853694,0.008022105772881951,0.0155121335717332,0.014720608084592551,0.01527627408044525,0.0100052637211876,0.01618757579884035,0.02476826392821735,0.0124234002938668,0.02985829263221005,0.036069263719174,0.02605520558377675,0.03352380029561975,0.0280839469381865,0.0255848584415493,0.025549772374183002,0.03152973910897795,0.030721579664745702,0.02921726688489435,0.031159497640659298,0.02211394212757685,0.022695265024031998,0.040177041129688354,0.025376586777770098,0.0360511576226408,0.01910519732745655
3_clay_30-60cm_mean,0.0188939481852087,0.01385529553872995,0.0136436284298626,0.01179439012243015,0.011179753526665101,0.0151518089705423,0.01806681190287575,0.00588967389082665,0.0075357151650783,0.008047577359770401,0.009609589880559249,0.0126092732728787,0.00820300640392,0.0122436596265303,0.008681124479380749,0.0063447326515473,0.00972154795560535,0.008493149464201,0.13592203654658852,0.2676714901543915,0.22223793525243546,0.0,0.1353280067682362,0.3523345444072994,0.03719594305034035,0.0159489912009745,0.019130610600197398,0.0212207557297626,0.0231294211708349,0.0154267195212979,0.02585487246022275,0.005112907777701899,0.0101047578922068,0.01132117699608215,0.015969816607766897,0.0036268539417397497,0.02577567556173585,0.0051691542090475506,0.0172803785941746,0.0131253055185639,0.01966817294034565,0.0060672974525971,0.0220677292339049,0.01875186448539075,0.0176525814183148,0.0154907773203591,0.017500520922997552,0.02016449152170605,0.03465236100092125,0.0610472102611171,0.046005394058635546,0.05815867462727935,0.035205774716060956,0.0606145757384698,0.011219272661604749,0.0134628613003706,0.01282692367968085,0.01417873446683715,0.01185687339698285,0.0174569258749573,0.029632417659077898,0.014643751251406701,0.03437769816879565,0.039599535203620195,0.03383617602549745,0.039901289853706404,0.03219810909316505,0.0352634592507433,0.03098964782611675,0.039425293718927,0.035164694560649995,0.0329103571373923,0.0387035111164635,0.017003955159191002,0.025080025579513103,0.046005190506318544,0.021511649373667452,0.03585024205829805,0.01806014863533805
3_clay_5-15cm_mean,0.01248547454283855,0.010457493516305049,0.0076011605503018,0.013692715213192,0.009696629531726151,0.012505848062936649,0.0163635056310868,0.0164327953122428,0.0138506151557096,0.0125539610732929,0.01259065666307745,0.0119668005986014,0.0075456976608661,0.0074032996510158995,0.00707504753084055,0.0082574644112859,0.00184721769733505,0.00990799050880315,0.3366557760258626,0.11246345957327625,0.22007974278349174,0.1353280067682362,0.0,0.12025921443678339,0.0324923879518507,0.01446660250353985,0.01849153035492545,0.019207068413954802,0.0201612910621122,0.014304877633926499,0.02006592469486385,0.0047320088028018,0.011119996782761501,0.0163312291287928,0.01943961697451685,0.01067184138423425,0.0226255771211176,0.0064659532066135995,0.015089920596376798,0.01610376376677265,0.0172566984289938,0.0168585076966918,0.015364502830072051,0.01301511084062855,0.01063976318744155,0.01257181735160565,0.01137198255970515,0.01479866667283555,0.056676387549295146,0.06958592809322575,0.06274081822072256,0.068960431793664,0.0613488928457058,0.0700767587231144,0.0128596956116058,0.0195966715021859,0.014405264537541651,0.01611551284905445,0.018010893924576547,0.01879496495385795,0.020446000665487553,0.01241123555465665,0.0339864799233685,0.034673621693329104,0.02554405970640255,0.03672364088968695,0.027858800865934952,0.0225243492193392,0.02180975516604675,0.02878516581790215,0.0251150715386468,0.026991223128023,0.03289788605010635,0.02282405343506455,0.01808413245968435,0.034455124504781304,0.028112674653818552,0.0340182312333706,0.021571939688983452
3_clay_60-100cm_mean,0.02018527096410265,0.01637327420962545,0.01220242830160515,0.01367293243507805,0.01059980196174555,0.01682516543201725,0.01265477644805785,0.004570528556137,0.0036167678827484,0.0055331239121061,0.00583395429355275,0.0061216382560278,0.00505994723199425,0.0088117694461664,0.00441024333388825,0.00432918679302845,0.0066458721766098,0.0125124544746993,0.12124954003675989,0.33790135961122536,0.18866490775854178,0.3523345444072994,0.12025921443678339,0.0,0.030579899647133,0.013646650392040799,0.0138970850081527,0.0172415718893804,0.02258218330486965,0.012946899846138,0.029560144379536753,0.0,0.01329851731728635,0.0075756100323066,0.01638285145969215,0.008685168285677801,0.024558394138216498,0.0059997427671441995,0.0143388727262058,0.0094323677636245,0.025351845837854048,0.014296553940391251,0.0208604276741673,0.0219975155912095,0.01746436059028545,0.0178840839532177,0.019459049115935448,0.01954748975235615,0.0307472598868633,0.061864122594020854,0.03838829318410035,0.052786806630219646,0.0285126018310199,0.0619681607555325,0.007572828778987951,0.01114798113558535,0.00987419048568745,0.01294740402784105,0.007709150438603,0.015519290946405449,0.033130893711805554,0.0103796443382057,0.032864375300234,0.0403513608139371,0.03987990618238465,0.03741725973131495,0.0321631231670374,0.032985249878468945,0.029728997156378,0.0390462490315204,0.033311041910082745,0.035326204418431054,0.04426729697380475,0.0187936132489731,0.02639923920275245,0.04955651212293775,0.01971690318939115,0.03741425679311225,0.01906500903211435
4_nitrogen_0-5cm_mean,0.07702813443095095,0.02262184490276605,0.0404838820252156,0.0265813227021274,0.0546737355113138,0.027809829523481898,0.060103964708674754,0.0153021094261315,0.02037117511795985,0.0170031849619111,0.03154709020537845,0.01560892391853105,0.01253170738736145,0.0074836600943628,0.0081117348387803,0.009732573856703449,0.0123489190319993,0.006837427701472601,0.0323338732910285,0.0256051497841846,0.023997283548834597,0.03719594305034035,0.0324923879518507,0.030579899647133,0.0,0.075300421283482,0.12513914362987205,0.0903970796172371,0.5521143712404659,0.0776179503242923,0.14191292484784404,0.01366400856779445,0.07307175214431391,0.0403329985762887,0.0879274387192088,0.012711299637062,0.1475778412177938,0.035113957298539555,0.09267677400043,0.0561154062265386,0.11024468030411541,0.04527259088322235,0.04760895700499275,0.03387963448232635,0.04582693804452305,0.038818472884158406,0.04712750085805255,0.0365761222544031,0.02763956700591615,0.02575741905756445,0.0260024968836948,0.02907015433914035,0.0270729690054752,0.03364689378855415,0.0275152217176917,0.022890280744668402,0.02587545059104485,0.0245402490337247,0.026176284102137,0.022823517573574148,0.0652488613397709,0.051344510559818604,0.25716730505227275,0.24887340614870412,0.08387102679228375,0.07746545614146069,0.05861905813431745,0.0657608838436847,0.07267838422741665,0.08159066304943265,0.075091343437856,0.055922714797742,0.060480370092442254,0.08156490261134469,0.1807322942280635,0.06371147419478825,0.09214736410941465,0.057285633350790996,0.07586406790050555
4_nitrogen_100-200cm_mean,0.04130523821106115,0.016768265419408,0.02201367081187295,0.0195105363015711,0.03279290746043215,0.01880535214243015,0.03967330170031095,0.023074208115820997,0.0273409178012414,0.02632255508122735,0.0345005971861361,0.0197167441334863,0.0039755365120845,0.010666956721258801,0.00630983905167715,0.008371733798698,0.0055927938232657,0.01123655243134545,0.01768150937677375,0.01270096507484765,0.0152595319127453,0.0159489912009745,0.01446660250353985,0.013646650392040799,0.075300421283482,0.0,0.1318598819478778,0.20154051528501032,0.0970548942469999,0.28991642914481053,0.0458325742469905,0.0291060163133251,0.038182886094242904,0.0404666362628515,0.0513971002469645,0.03142859770068285,0.05132087659887835,0.05570848434402485,0.0569496204092685,0.0593718764561629,0.051225044954552504,0.056041347135372746,0.015088194506162899,0.0094896000017025,0.014598832181122599,0.013048748524993551,0.0139695000583352,0.01049624930086315,0.03248815900077845,0.03093002279877695,0.0292406154952265,0.0276993519295054,0.0285217945447393,0.0266454929341223,0.02648341773269295,0.0212123543984967,0.02259750066495075,0.0179610584204175,0.0257177253610715,0.023130642234240703,0.03145566913659675,0.02954468673611695,0.04802993230410175,0.040781214348521846,0.04169375817354235,0.04300536890889345,0.0274138618130935,0.0375896394367675,0.0349106143570068,0.044460490255571,0.037517619255786755,0.03271464686090535,0.03891430548374055,0.02802768100834965,0.03252013225383295,0.0433809305451167,0.02999972450226515,0.037762307634919196,0.02785783646700215
4_nitrogen_15-30cm_mean,0.0606901221286719,0.024543348379022,0.0428212746682214,0.028488616379668402,0.05048638699863195,0.03325717828916785,0.04393987540882695,0.0171559761340664,0.024974690439253003,0.0207621370894868,0.032846392490847504,0.0173467935889264,0.00876696875579025,0.0033215835195044502,0.0094790808611145,0.00258796173521605,0.0100294984997008,0.0038013007831915503,0.025123999933473598,0.016050217142242203,0.018447690945862752,0.019130610600197398,0.01849153035492545,0.0138970850081527,0.12513914362987205,0.1318598819478778,0.0,0.20732157534171106,0.1880678432494453,0.1569298552707769,0.08352511656293365,0.02220504487128515,0.08109108715466865,0.056188576583795696,0.07991075556931605,0.02739334716064765,0.09314740198501956,0.05203121393175765,0.10198795314856016,0.07701744428044464,0.10352402971610486,0.05993224658820555,0.0279647113410159,0.0202968550430892,0.0230165689727506,0.021848939980665852,0.0252822779681816,0.0153221766630179,0.0257830762228826,0.02600559704316035,0.02377378910879205,0.021921844267687902,0.025197111429305398,0.0201247473414835,0.0234277741234053,0.0214023374841111,0.020902823923661253,0.022302513168795952,0.02097224102057015,0.02015440422948905,0.0399994098881898,0.039723814391290455,0.0493121994006929,0.0389096819342209,0.06018597982774865,0.0475374232676845,0.03615160172813095,0.0406020620768436,0.04173530010814055,0.0552195021980213,0.044225653015590755,0.042096044310827904,0.04190545518342015,0.0427397492493313,0.0403949408185231,0.0466279463627692,0.046553524941592705,0.04482618456185525,0.0370451082960708
